id,concrete_cement,healthy_metal,incomplete,irregular_metal,other
7a5125a8,0.0009417547,0.8741087,0.0001002986,0.1229814,0.00186769
7a451a2e,0.01716905,0.2730277,0.03015417,0.6734655,0.006183492
7a50480e,0.000967955,0.09126656,0.006885287,0.9003626,0.0005176354
7a49dbd6,0.04434188,0.2912742,0.03073635,0.6237778,0.009869745
7a4d424e,0.01104228,0.5921184,0.01035807,0.3798531,0.006628111
7a51253a,0.1597512,0.2897728,0.03528636,0.5137522,0.001437419
7a463c42,0.0001331794,0.6855422,0.0001859046,0.3139184,0.0002203144
7a4b08a8,0.4290426,0.0202621,0.1991892,0.2989741,0.05253201
7a487c28,0.01440222,0.05298264,0.01925985,0.9121784,0.001176927
7a4f8a0e,0.0007709704,0.5347229,0.0100416,0.4521947,0.002269844
7a457866,0.06446066,0.1572917,0.2391156,0.5352926,0.003839445
7a4a2f14,0.001785568,0.1334958,0.01552331,0.8487889,0.0004065071
7a4dd484,5.714659e-05,0.9995309,1.015589e-08,0.0001959059,0.000216049
7a4e8122,0.04029777,0.337897,0.004547061,0.4399235,0.1773345
7a519916,0.04772552,0.263613,0.006626731,0.6649503,0.01708453
7a4c4fce,0.01206803,0.09873816,0.05266453,0.8330099,0.003519397
7a5132e6,0.002648981,0.2825709,0.002617134,0.7025816,0.009581366
7a48e424,0.2111058,0.03397033,0.0009442518,0.7510925,0.002887115
7a4b4ce6,0.01692996,0.02406251,0.630837,0.3259164,0.002254049
7a47a4d8,9.703818e-05,0.9808415,0.0002010118,0.01786456,0.0009958257
7a4ab448,0.0006511898,0.930082,0.0004249084,0.06829398,0.0005480316
7a45e5f8,0.353039,0.0658977,0.04426394,0.3337331,0.2030663
7a51b90a,0.01819954,0.1395792,0.008220448,0.809068,0.02493281
7a50e502,0.008314324,0.3919672,0.009097013,0.5806574,0.009964185
7a4f9abc,0.03033662,0.6425992,0.0006804416,0.2699606,0.05642319
7a4ed2b2,0.1288997,0.2373889,0.008991469,0.5525317,0.07218833
7a468c7e,0.02301552,0.8750047,0.0005317956,0.09578459,0.00566341
7a50efb6,0.002039135,0.01080842,0.01315397,0.9734505,0.0005479151
7a4b4034,0.08857069,0.07047437,0.09989816,0.7134554,0.02760129
7a4510ec,0.0001711335,0.01660143,0.03801968,0.9448079,0.0003998181
7a4fbe20,0.007179315,0.9721505,1.045973e-05,0.01370178,0.006957847
7a47285a,8.988583e-05,0.002437553,0.00996462,0.9873779,0.0001299857
7a4d1a44,0.01653562,0.02107345,0.0491704,0.9105248,0.002695678
7a480bda,0.001424813,0.8124886,0.0008958828,0.1842557,0.0009348088
7a466b40,0.07443097,0.08435694,0.03212475,0.7907166,0.01837067
7a46b474,0.0008219014,0.1421927,0.001406474,0.8544919,0.00108703
7a4b660e,0.05135956,0.09825301,0.005795124,0.8389981,0.005594201
7a4e33b6,0.01236225,0.3755617,0.1483569,0.4600956,0.003623537
7a4bb4e2,0.0007260135,0.9171293,2.125968e-06,0.08127504,0.0008675809
7a49d2bc,0.002081926,0.9695762,1.637465e-05,0.006931707,0.02139377
7a4dee06,0.009026578,0.8404914,0.00482811,0.1395575,0.006096317
7a50745a,0.0008894266,0.6219583,0.0008092459,0.3762456,9.751714e-05
7a4e916c,0.0009632065,0.0199601,0.02415517,0.9547752,0.0001463475
7a4d19e0,0.9092411,0.009762266,0.04039658,0.03443873,0.006161292
7a4cf834,0.01661406,0.3871337,0.009760754,0.5824384,0.00405304
7a4a3694,0.02564733,0.1119539,0.006705861,0.8540564,0.001636485
7a495594,0.1181842,0.03466511,0.06047711,0.7647836,0.0218899
7a4ff908,0.0005094492,0.9083315,0.001090836,0.08966269,0.0004056081
7a459634,0.05124338,0.5268748,0.116837,0.1945956,0.1104491
7a46072c,0.003984025,0.5114245,0.004221185,0.476782,0.003588256
7a49bca0,0.0005817406,0.09340762,0.003536671,0.9007019,0.00177212
7a454f9e,0.02076788,0.02823918,0.2189838,0.72978,0.002229169
7a4fbcea,0.002876813,0.0131542,0.005393166,0.9778022,0.0007735922
7a4b20d6,0.02092102,0.8557677,0.001064931,0.1184151,0.003831141
7a494d06,0.02747314,0.6939261,0.001257115,0.2420587,0.035285
7a4a8c52,0.002108236,0.05175223,0.01907739,0.9268014,0.0002607422
7a51cd46,0.003384843,0.01115954,0.04970299,0.9355821,0.0001705038
7a4c369c,0.0009352831,0.07242025,0.008713496,0.9166008,0.001330162
7a4e4dd8,0.001924902,0.2172531,0.001600717,0.7776957,0.001525623
7a47209e,0.01103559,0.740059,0.001008864,0.2449317,0.002964749
7a47a1e0,0.0007655348,0.7526367,0.002990566,0.2332579,0.01034924
7a4812c4,0.06755922,0.07021635,0.006331968,0.8434198,0.01247266
7a49617e,0.001635038,0.1364114,0.009614228,0.8514125,0.0009269088
7a46c48c,0.003962714,0.1455506,0.008522679,0.8349316,0.007032511
7a4677c0,0.0001015146,0.9848322,1.37142e-05,0.01496754,8.493914e-05
7a4b03c6,0.009378785,0.02988529,0.01731294,0.9420676,0.001355417
7a47dbe2,0.2102228,0.04587233,0.05799703,0.6789926,0.006915187
7a50d17a,0.04801775,0.009445576,0.02943974,0.9119888,0.001108136
7a4bfa1a,0.005218051,0.7050651,0.001410686,0.2774333,0.01087294
7a4f2668,0.07873946,0.1566242,0.01751395,0.7057706,0.04135184
7a4c37c8,0.3104301,0.4458585,0.001262665,0.2153952,0.02705358
7a490530,0.004028457,0.8603308,0.008419186,0.1252477,0.001973871
7a44fb2a,0.00246346,0.9055739,0.000519076,0.0908411,0.0006024649
7a519cc2,0.001392341,0.02156693,0.009627774,0.9659818,0.00143117
7a4e59c2,0.01157143,0.003912314,0.02520488,0.921554,0.03775746
7a4f5e4e,0.01767563,0.2762643,0.01548814,0.6896469,0.0009251647
7a457fbe,0.1360006,0.09484694,0.07029238,0.684075,0.01478503
7a48ea50,0.003575227,0.6241542,0.0002704288,0.3719165,8.362338e-05
7a45a868,0.0895614,0.2753909,0.01075906,0.5137732,0.1105154
7a4a8626,0.4051191,0.02085657,0.4251563,0.1452297,0.003638288
7a4fc776,1.204551e-05,0.9914459,1.136693e-05,0.008374224,0.000156456
7a4ad220,0.01431388,0.1170364,0.01010694,0.8525802,0.005962545
7a490e54,0.0004282171,0.04459579,0.002092625,0.9513419,0.001541537
7a4bae48,0.005654119,0.1276534,0.005757188,0.8595088,0.001426488
7a4ad496,0.4278098,0.03983537,0.004807202,0.4239517,0.103596
7a48a054,0.1373658,0.1360854,0.05276133,0.6697483,0.004039108
7a4abcc2,0.0005833402,0.9877021,0.0001063375,0.00493404,0.006674234
7a4d65e4,0.03466895,0.1121092,0.1592633,0.433862,0.2600966
7a50f8b2,0.003431372,0.8158144,4.820084e-05,0.1792396,0.001466465
7a4dd7ea,0.01752245,0.3884279,0.007113403,0.5649593,0.02197685
7a45b7c2,0.5597841,0.09857139,9.062738e-05,0.3259945,0.01555949
7a51f06e,0.07056324,0.3208824,0.01139217,0.5915066,0.005655575
7a4ac8f2,0.08158946,0.1516621,0.003670646,0.6386299,0.124448
7a4b34ea,0.0273181,0.1543926,0.007182683,0.7307929,0.08031373
7a4a66b4,0.003899772,0.837851,0.0003727326,0.1555803,0.002296101
7a4dde16,0.01580714,0.08876929,0.1602424,0.7296211,0.005560084
7a48b382,0.002315446,0.06741691,0.01228188,0.9172128,0.0007729913
7a51e272,0.049707,0.1554427,0.3787139,0.4127414,0.003395074
7a50df4e,0.06138325,0.1530291,0.03296801,0.7502416,0.00237803
7a4e1a48,0.113226,0.003336702,0.8190565,0.06368951,0.0006912891
7a4e92a2,0.004448552,0.9137905,0.001344864,0.05087434,0.0295417
7a49c614,0.03854793,0.05156839,0.01046749,0.8643024,0.03511383
7a4a4a44,0.00105253,0.05972629,0.01382683,0.924514,0.0008804073
7a51ca58,0.01771273,0.02971549,0.0108552,0.9384259,0.003290643
7a4f6416,0.0005872298,0.06446271,0.001965597,0.9318351,0.001149385
7a489596,0.0001584103,0.9874908,8.104626e-06,0.01221905,0.0001236437
7a49312c,0.003247025,0.7094969,0.01642065,0.2688398,0.00199555
7a4b9070,0.0002433426,0.9877078,0.0002799753,0.009992734,0.00177616
7a4e3140,0.0002163737,0.9683239,2.040064e-05,0.03098452,0.0004547756
7a51b3b0,0.16246,0.3136031,0.004369529,0.4498678,0.06969946
7a46f614,0.01291207,0.6759509,0.0010707,0.3043644,0.005701859
7a4f3b08,0.0005579095,0.8453813,0.0001062503,0.1524695,0.001485067
7a483380,0.0009632948,0.09237222,0.00640323,0.8974637,0.002797583
7a45b592,0.2198544,0.5142594,0.001296549,0.2024193,0.06217038
7a45d48c,0.00310895,0.1795219,0.00922512,0.8048723,0.003271765
7a4cab86,0.01797997,0.8109971,0.003067256,0.1650801,0.002875629
7a49b0a2,0.003131388,0.8725881,0.000974627,0.12226,0.001045834
7a494af4,0.03556744,0.1064063,0.0451146,0.8088611,0.004050608
7a51021c,0.0002265306,0.8813195,0.0002400828,0.117831,0.0003828717
7a4e3d70,0.007104016,0.4819492,0.003891892,0.5054393,0.001615599
7a485cfc,0.001364522,0.6857635,0.0001142005,0.3126477,0.0001100515
7a4ea116,0.0001902948,0.01505347,0.001314503,0.9834118,2.991466e-05
7a5053b2,0.01113831,0.8814442,0.00452943,0.1000928,0.00279537
7a4d6378,0.01606988,0.1276134,0.01010697,0.8420938,0.004115902
7a504944,0.07488583,0.3555602,0.02129158,0.4395882,0.1086741
7a45eb0c,0.02731803,0.1207859,0.003893322,0.8228474,0.02515539
7a485bbc,0.4844781,0.2119188,0.03170649,0.267952,0.00394458
7a484c30,0.01080432,0.3341571,0.01097897,0.6364968,0.007562765
7a4b5ae2,0.007595058,0.4277866,0.001365878,0.5611745,0.002077992
7a459b34,0.005116044,0.07473873,0.1602239,0.7593755,0.0005458948
7a50312a,0.0001956374,0.9967901,5.948209e-06,0.002860387,0.0001479099
7a4e7fe2,0.004060611,0.7469052,0.0002322006,0.2473359,0.00146622
7a4852c0,0.08989917,0.04144534,0.08273112,0.7767056,0.00921891
7a4bf8e4,0.01453871,0.473583,0.0007770565,0.5109631,0.0001381283
7a4d121a,0.3676966,0.1467908,0.0149886,0.4013919,0.06913204
7a4e3758,0.04112524,0.07931434,0.4033653,0.472091,0.004104117
7a475884,0.02368644,0.2618285,0.0107859,0.7001436,0.003555462
7a4fb66e,0.005541206,0.02525061,0.001834129,0.96697,0.0004039918
7a49d3fc,0.9138339,0.0274722,0.01665864,0.0398263,0.002208872
7a508a4e,0.1050406,0.4432189,0.01815226,0.4118262,0.02176198
7a4d4460,0.5924711,0.08036581,0.0045873,0.3020612,0.02051457
7a4c9312,0.001368586,0.7567384,0.004739044,0.2346349,0.002519087
7a502702,0.0006832874,0.9332604,0.0008288921,0.06321295,0.002014575
7a50d044,0.005474372,0.2127289,0.01286646,0.7664087,0.002521637
7a46a254,0.007073622,0.159193,0.006454571,0.8146373,0.01264152
7a457dac,0.03213925,0.1556616,0.03804453,0.7715087,0.00264593
7a450070,0.01276043,0.1007345,0.05326104,0.8331683,7.569289e-05
7a4e049a,0.0008193612,0.2992817,0.07005498,0.6289613,0.0008826071
7a4be5c0,0.04553872,0.3018347,0.008227318,0.5421898,0.1022094
7a50374c,0.01922638,0.1870519,0.02137536,0.7700467,0.002299662
7a494f0e,0.02117757,0.9101221,0.005114249,0.04227727,0.0213089
7a492380,0.3006453,0.08328088,0.009339157,0.5749701,0.03176461
7a50c7b6,0.0005294241,0.0565961,0.0007342289,0.9407169,0.001423336
7a4716bc,4.439435e-05,0.9965837,1.388563e-06,0.002904262,0.000466174
7a498c44,5.338979e-05,0.002183959,0.0007592975,0.996865,0.0001382989
7a46cb94,0.01998196,0.3679025,0.001120166,0.6104113,0.0005841331
7a4df360,0.01661389,0.5863551,0.001100173,0.3913605,0.004570389
7a51ed1c,0.008476275,0.6890723,0.002106389,0.2607073,0.0396377
7a4c30de,0.006053279,0.08841028,0.05077725,0.8500086,0.004750573
7a45915c,0.1862136,0.5232615,0.01904534,0.1578237,0.1136559
7a459e2c,0.002596105,0.4922564,0.008237129,0.4937892,0.003121247
7a4becaa,0.07389557,0.02084567,0.003732858,0.8723401,0.02918576
7a4a460c,0.04165764,0.1247363,0.009568105,0.7983548,0.02568316
7a4ef116,0.0008677075,0.9683279,0.0006577969,0.02635379,0.003792894
7a45e328,0.0002442841,0.6995943,0.0006988044,0.2991979,0.0002647832
7a5195ce,0.006071557,0.682611,3.09016e-05,0.3022969,0.008989557
7a4e445a,0.01555848,0.02445932,0.02433785,0.9346741,0.0009701815
7a4edc62,0.04092635,0.1603808,0.007527492,0.7557174,0.03544804
7a517152,0.002383624,0.582472,0.001213241,0.410609,0.003322112
7a4c50a0,0.1117813,0.1445971,0.01789165,0.7228601,0.002869868
7a488cf4,0.002131986,0.3579719,0.01316356,0.626187,0.0005455159
7a50e8ae,0.0004205428,0.7783784,0.0002237113,0.2205858,0.0003915707
7a488f06,0.003734392,0.4766681,0.003760592,0.5147808,0.001056118
7a4f0886,0.01600826,0.7392552,0.001598405,0.2133745,0.02976374
7a4debfe,0.1228221,0.3818722,0.00339361,0.4750023,0.01690985
7a4eb93a,0.001172238,0.9117186,0.002220403,0.08434448,0.0005442378
7a48e7da,0.1282099,0.01242469,0.06909425,0.7855276,0.004743659
7a4fc97e,0.03894074,0.6792182,0.0179239,0.1852649,0.07865226
7a4bf056,0.03628486,0.304325,0.04220913,0.6166506,0.0005303803
7a4c81ec,0.02410921,0.03320409,0.1659653,0.7700781,0.006643333
7a4b72c0,0.002165898,0.07969357,0.008727875,0.9049915,0.004421127
7a4b128a,0.002789681,0.9251191,2.302775e-05,0.01831544,0.05375274
7a492de4,0.01187865,0.03094493,0.007969323,0.9469263,0.002280782
7a4de83e,0.008997807,0.02239403,0.04300302,0.9220862,0.003519005
7a4c71e8,0.001685686,0.03510625,0.02211851,0.9397022,0.00138742
7a4e148a,0.0288052,0.04756759,0.04356607,0.8574352,0.022626
7a4afc14,0.1010621,0.03177279,0.001281251,0.8482216,0.01766235
7a476f4a,0.09378625,0.3065306,0.004453217,0.5499902,0.04523969
7a48bfda,0.002443211,0.9671074,1.826491e-05,0.004597579,0.02583371
7a4be7c8,9.050497e-05,0.03257946,0.01705091,0.9499215,0.0003575921
7a4a4256,0.005351782,0.6761824,0.003678,0.3142601,0.0005277121
7a4a4184,0.03791955,0.002445405,0.9442713,0.01494255,0.0004211224
7a494a22,0.0136102,0.02930288,0.02033822,0.8993614,0.03738725
7a51c21a,0.02236355,0.4184808,0.01766136,0.5392477,0.002246496
7a4ba9ca,2.981741e-05,0.6277905,0.0001211406,0.3719899,6.875918e-05
7a48fb3a,0.002771625,0.1720762,0.03219891,0.7904368,0.002516411
7a4ce48e,0.3843647,0.03768707,0.02838673,0.5360512,0.01351031
7a489bcc,0.03648695,0.1798638,0.002927281,0.7701016,0.01062033
7a4fac32,0.01693228,0.08945408,0.000388984,0.8316151,0.06160951
7a4c1ba8,0.06318072,0.4206559,0.001508247,0.4170597,0.09759544
7a516964,0.0001254958,0.003246121,0.02757054,0.9687547,0.0003031185
7a4e45fe,0.4151722,0.1823816,0.02079338,0.2831463,0.0985066
7a4f3356,0.03965877,0.1691565,0.01057423,0.7795592,0.001051369
7a502a4a,0.09769172,0.2788568,0.01690289,0.4190859,0.1874626
7a4e57ba,0.001158386,0.003543273,0.005193243,0.9899839,0.0001211476
7a4924b6,0.02269183,0.6568967,0.007501841,0.2900877,0.02282192
7a4c5e1a,0.1928889,0.1384091,0.0005401295,0.6523883,0.01577352
7a499c5c,0.386305,0.03133321,0.009715975,0.5554423,0.01720353
7a46f132,0.008364454,0.08933003,0.1536725,0.7480589,0.0005740718
7a490f26,0.08582304,0.1751795,0.02196269,0.7108696,0.00616524
7a4da63a,0.007087394,0.138612,0.008036433,0.8405383,0.005725849
7a49f04e,0.0004101355,0.9775738,5.2504e-05,0.02127342,0.000690088
7a4c31b0,0.008006208,0.4102683,0.01375239,0.5662271,0.001745958
7a4b0434,7.698152e-05,0.002148463,0.0008337558,0.9968935,4.732262e-05
7a48980c,0.01534925,0.03622171,0.000285698,0.943065,0.005078302
7a481db4,0.008491433,0.4191832,0.004638947,0.5664879,0.001198495
7a4ea3aa,0.0344096,0.007371154,0.6503533,0.3007041,0.007161899
7a51aff0,0.01912006,0.3004849,0.01387093,0.6062244,0.06029968
7a4f12fe,0.003802611,0.2024448,0.0002119025,0.787217,0.006323702
7a4f44ea,0.01081391,0.2449494,0.0004158827,0.7219967,0.02182408
7a452244,0.004518738,0.98007,0.001617244,0.00281677,0.01097733
7a4e66c4,0.5032128,0.05783945,0.003129929,0.4273576,0.008460155
7a4bb122,0.002019576,0.9442061,0.002258303,0.04937472,0.002141346
7a4d9f3c,0.005228118,0.008710983,0.01228837,0.9735067,0.0002659211
7a459d50,0.004957687,0.4156283,0.0008515122,0.5784505,0.0001120739
7a48d90c,0.002754946,0.9734804,2.863859e-05,0.01151872,0.01221726
7a4ce218,0.0103534,0.1136924,0.03054179,0.8333745,0.01203786
7a4b3e22,0.001319269,0.4868005,0.003247376,0.5082335,0.0003993426
7a46185c,0.2362816,0.3644463,0.003754183,0.3374976,0.05802021
7a4ff836,0.000293708,0.0003558048,0.01786059,0.9814277,6.229231e-05
7a4811e8,0.001477869,0.05814581,0.04862446,0.8890202,0.002731631
7a4f0606,0.005751472,0.6344937,0.01173196,0.3353399,0.01268291
7a51c9ea,0.0038582,0.8628795,0.002274374,0.09254812,0.03843976
7a510848,9.897612e-05,0.4881411,0.002443879,0.5089202,0.0003957872
7a4d94a6,0.04578549,0.05786441,0.002629955,0.8206131,0.07310708
7a498618,0.09254935,0.01505981,0.01965775,0.8589293,0.0138037
7a46524a,0.0495445,0.3097469,0.01487384,0.6158012,0.01003357
7a4872a0,0.001613914,0.2357907,0.003816681,0.7584412,0.0003374685
7a51e7d6,0.1027136,0.008762144,0.01755128,0.8615418,0.00943114
7a4ddc04,0.2817374,0.4721075,0.001198702,0.1929932,0.05196324
7a4c6590,0.8368863,0.0376835,0.0102198,0.08969707,0.02551333
7a47146e,0.5997041,0.1213086,0.002940081,0.2049493,0.0710979
7a505dee,0.001803403,0.3123924,0.05689974,0.6129592,0.01594529
7a4768ec,0.0008274014,0.9749475,0.000360194,0.02345376,0.0004112099
7a4fb8e4,0.08123758,0.3867303,0.004545757,0.480514,0.04697233
7a51583e,0.1599083,0.3517183,0.003827486,0.3786341,0.1059118
7a4be692,0.008501102,0.8901538,0.0112283,0.08879104,0.001325808
7a4bac36,0.1333051,0.2634728,0.06047552,0.5128261,0.02992039
7a4abbe6,0.2944017,0.02825875,0.3146404,0.3522756,0.01042361
7a4c5104,0.02001653,0.5993702,0.001172936,0.3790241,0.000416241
7a4ce3bc,0.0009933647,0.1364233,0.02718011,0.8351364,0.0002667703
7a498ca8,2.470637e-05,0.6359724,0.0003799508,0.3634423,0.0001804815
7a471a90,0.001162696,0.9463018,0.0001054497,0.03806981,0.01436027
7a4e4afe,0.03356726,0.03558908,0.01042054,0.9192836,0.001139463
7a4b2d38,0.0005123941,0.002950673,0.002307112,0.9941842,4.56493e-05
7a48f432,0.004745941,0.02067786,0.03437104,0.939791,0.0004141795
7a4d9780,0.00878236,0.4647058,0.002770725,0.5231374,0.0006037527
7a459ba2,0.0910968,0.05404626,0.004893226,0.8223611,0.02760267
7a468e22,0.004366954,0.02662909,0.02679935,0.9406068,0.001597823
7a484884,0.001784465,0.7501304,0.0006814058,0.2456822,0.001721633
7a4f9102,0.2484205,0.1883193,0.00871493,0.5455329,0.009012463
7a4cbf40,0.03607502,0.9020883,0.003283102,0.05328491,0.005268624
7a4500d4,0.09183849,0.05035557,0.03340118,0.7689168,0.05548801
7a46aa92,0.002254485,0.5853018,0.006672278,0.4007635,0.005007918
7a45ee72,0.008087474,0.3475449,0.006657633,0.6349432,0.002766707
7a45e166,0.3334059,0.3541574,0.00704193,0.241765,0.06362984
7a4e02f6,0.00411188,0.9698616,0.0001424741,0.02039643,0.005487601
7a4619e2,0.386411,0.03249417,0.002535258,0.5330079,0.0455518
7a501f50,0.0002487248,0.4593302,0.00020143,0.5399367,0.0002828756
7a4b2356,0.06574295,0.07599221,0.02790824,0.8243294,0.006027288
7a496bc4,0.0008328744,0.9810231,4.596336e-05,0.01782383,0.0002741855
7a4909cc,0.0007921849,0.9649454,0.0002795023,0.03238662,0.001596266
7a47eede,0.02828366,0.1725683,0.02343331,0.7691019,0.006612783
7a4857a2,0.0006642844,0.4364973,0.006611456,0.5525627,0.003664216
7a4e9518,0.004836968,0.7715372,0.004076551,0.2130338,0.006515503
7a495602,0.01034658,0.7734774,0.001085435,0.1915355,0.02355508
7a4503cc,0.001357076,0.3873888,0.002051145,0.6077693,0.001433693
7a4c5938,0.01215198,0.9495222,7.090842e-05,0.02869128,0.009563681
7a4f13d0,0.01081603,0.3107948,0.001382331,0.6728433,0.00416367
7a4ab3da,0.02467988,0.2131774,0.05782517,0.7036906,0.0006269598
7a4d8a7e,0.0111118,0.8764663,0.004417475,0.1018987,0.006105757
7a4dfac2,0.000424698,0.4854468,3.085103e-05,0.5140312,6.653916e-05
7a480914,0.02491695,0.6374326,0.003142152,0.3277424,0.006765788
7a515064,0.0007519639,0.9512784,0.0001099588,0.04041907,0.007440596
7a45ed5a,0.005909046,0.05298333,0.1031131,0.8339583,0.004036312
7a50863e,0.0002038837,0.9540259,0.0002735582,0.0448591,0.0006375339
7a4a5930,0.04166204,0.2799394,0.04291861,0.6260883,0.009391775
7a516752,0.09978259,0.5452192,0.0337672,0.2981896,0.02304138
7a4d6724,0.007178003,0.08617987,0.005695422,0.9001551,0.0007916096
7a4bcf2c,0.04792553,0.1926164,0.06643035,0.5784974,0.1145304
7a4dce58,0.0006333599,0.01958475,0.0007208094,0.9783847,0.0006763614
7a51a5d2,0.0001827822,0.9915119,3.297938e-05,0.003587006,0.004685321
7a4fb9b6,8.766277e-05,0.8032001,0.002111245,0.1929106,0.001690391
7a4d24da,8.92245e-06,0.9877285,0.0001865073,0.01199989,7.612567e-05
7a4593f0,0.01913051,0.4760181,0.01580681,0.4766664,0.01237818
7a4d5af4,0.03036047,0.01486499,0.05130977,0.9029123,0.0005524908
7a4891e0,0.01225797,0.1955061,0.005774696,0.7617226,0.02473867
7a50e0e8,0.005485378,0.9578442,4.243366e-06,0.003268786,0.03339741
7a517f44,0.009895325,0.006277506,0.003348564,0.9682814,0.01219712
7a502be4,0.000146779,0.9947411,1.883139e-06,0.0009220663,0.004188106
7a468bac,0.008356488,0.4009148,0.002001415,0.5873964,0.001330964
7a4779e0,0.1003061,0.219352,0.02547544,0.6157703,0.03909614
7a451812,0.0008449815,0.3371479,0.07858785,0.5816489,0.001770326
7a4a1baa,0.0005255204,0.9358775,5.081595e-05,0.06086519,0.002681009
7a46678a,0.05735396,0.0131844,0.553454,0.3690617,0.006945921
7a4833ee,0.7605601,0.08709268,0.01219226,0.1377979,0.002357015
7a506956,0.006162269,0.90196,0.0006631853,0.08756585,0.003648796
7a50cca2,0.4946064,0.1551039,0.1489421,0.1593439,0.04200365
7a4be278,0.005137816,0.231452,0.002143517,0.7578875,0.003379148
7a46c20c,0.0002004431,0.05015215,0.003935804,0.9456335,7.81621e-05
7a51a21c,0.001081786,0.327826,0.0009707671,0.665372,0.00474943
7a467040,0.0004471989,0.9565219,0.000174947,0.04278922,6.685576e-05
7a4bd26a,0.00331574,0.01480319,0.03408806,0.9473514,0.0004416113
7a45fd5e,1.335102e-05,0.9533119,7.082469e-06,0.04664838,1.938285e-05
7a4ae986,0.134243,0.004670057,0.728923,0.1310504,0.001113552
7a469e26,0.07658933,0.01805062,0.09185569,0.8124701,0.001034213
7a4dec62,0.1814848,0.3009757,0.002367476,0.4634771,0.05169481
7a50e494,0.0001686308,0.9262308,8.815128e-06,0.07352804,6.37501e-05
7a4dc958,0.4408709,0.02044607,8.29428e-05,0.5322513,0.006348783
7a4d4a28,0.0002070494,0.006959864,0.001302397,0.9915069,2.391583e-05
7a451c90,0.04983066,0.2399026,0.001852521,0.6369155,0.07149876
7a4b8cce,0.0001809376,0.9361601,2.903955e-05,0.06358556,4.44237e-05
7a4f5bd8,0.005202697,0.329594,0.01577042,0.6332691,0.01616384
7a4c5726,0.8960367,0.0293169,9.436985e-05,0.05816685,0.01638524
7a4eb4a8,0.001265774,0.6299542,2.987379e-05,0.3684508,0.0002993394
7a4be8fe,0.1207107,0.02036851,0.7906972,0.06356575,0.004658007
7a4f15f6,0.001832728,0.690026,8.861206e-05,0.3047819,0.003270808
7a472d5a,0.0005236645,0.9800715,6.114826e-05,0.0184359,0.0009078778
7a4c6bbc,0.005089129,0.4112308,0.03119957,0.5496802,0.002800346
7a4b87b0,0.00916497,0.824501,0.001228813,0.1618235,0.003281806
7a45071e,0.003838429,0.01547752,0.07157315,0.9069638,0.002147135
